Timeline,Start time,Duration,Row,Instance number,Action,Box Touch Number,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Teammate,X Cross,Ungrouped,Notes,Flags
251230,4484.180981417,10.0,#4 Grant Neal,10,Turnover,,,4v4,,Half Court,,,,,,,,
251230,5161.306277897,10.0,#4 Grant Neal,11,D REB,,,4v4,,Half Court,,,,,,,,
251230,5195.001061564,8.0,#4 Grant Neal,12,+2,Box Touch 1,,4v4,,Half Court,Reversal 1,Shot Qual 4,,,,,,
251230,5195.001061564,10.0,#4 Grant Neal,13,Cut FG,,,4v4,,Half Court,,,,,,,,
251230,5341.070722503,8.0,#4 Grant Neal,14,+2,Box Touch 1,,4v4,,Half Court,Reversal 1,Shot Qual 4,,,,,,
251230,5341.070722503,10.0,#4 Grant Neal,15,Cut FG,,,4v4,,Half Court,,,,,,,,
251230,5374.016881812,10.0,#4 Grant Neal,16,Cut Assist,,,4v4,,Half Court,,,,,,,,
251230,5374.382895732,10.0,#4 Grant Neal,17,Crash,,,4v4,,Half Court,,,,,,,,
251230,5374.462180794,10.0,#4 Grant Neal,18,Deflection,,,4v4,,Half Court,,,,,,,,
251230,5387.966844163,10.0,#4 Grant Neal,19,No Crash,,,4v4,,Half Court,,,,,,,,
251230,6402.033103157,10.0,#4 Grant Neal,20,Crash,,,5v5,,Half Court,,,,,,,,
251230,6476.880764831,10.0,#4 Grant Neal,21,No Crash,,,5v5,,Half Court,,,,,,,,
251230,6576.29902991,8.0,#4 Grant Neal,22,+2,Box Touch 1,,5v5,,Half Court,Reversal 4,Shot Qual 2,,,,,,
251230,1919.954730692,10.0,#8 Kenyon Goodin,1,Crash,,,Scramble,,Half Court,,,,,,,,
251230,1999.170673198,8.0,#8 Kenyon Goodin,2,-3,Box Touch 0,,Scramble,,Half Court,Reversal 3,Shot Qual 3,,,,,,
251230,2013.28258075,10.0,#8 Kenyon Goodin,3,Cut FG,,,Scramble,,Half Court,,,,,,,,
251230,2013.638629397,8.0,#8 Kenyon Goodin,4,+2,Box Touch 1,,Scramble,,Half Court,Reversal 1,Shot Qual 3,,,,,,
251230,2047.0546235329998,10.0,#8 Kenyon Goodin,5,Crash,,,Scramble,,Half Court,,,,,,,,
251230,2047.807466313,10.0,#8 Kenyon Goodin,6,Assist,,,Scramble,,Half Court,,,,,,,,
251230,2117.054644167,10.0,#8 Kenyon Goodin,7,No Crash,,,Scramble,,Half Court,,,,,,,,
251230,2122.974188646,10.0,#8 Kenyon Goodin,8,Crash,,,Scramble,,Half Court,,,,,,,,
251230,2521.771479643,10.0,#8 Kenyon Goodin,9,Crash,,,5v5 Hog,,Half Court,,,,,,,,
251230,2740.396101901,10.0,#8 Kenyon Goodin,10,Assist,,,5v5 Hog,,Half Court,,,,,,,,
251230,2741.546931891,10.0,#8 Kenyon Goodin,11,Crash,,,5v5 Hog,,Half Court,,,,,,,,
251230,2802.248839465,10.0,#8 Kenyon Goodin,12,Crash,,,5v5 Hog,,Half Court,,,,,,,,
251230,2864.8391375,10.0,#8 Kenyon Goodin,13,No Crash,,,5v5 Hog,,Half Court,,,,,,,,
251230,4272.858875572,8.0,#8 Kenyon Goodin,14,-3,Box Touch 0,,4v4,,Half Court,Reversal 1,Shot Qual 2,,,,,,
251230,4456.664946815,10.0,#8 Kenyon Goodin,15,Turnover,,,4v4,,Half Court,,,,,,,,
251230,4695.917500167,10.0,#8 Kenyon Goodin,16,Crash,,,4v4,,Half Court,,,,,,,,
251230,5075.310927251,10.0,#8 Kenyon Goodin,17,Turnover,,,4v4,,Half Court,,,,,,,,
251230,5161.306277897,10.0,#8 Kenyon Goodin,18,Crash,,,4v4,,Half Court,,,,,,,,
251230,5309.620606873,10.0,#8 Kenyon Goodin,19,D REB,,,4v4,,Half Court,,,,,,,,
251230,6055.666087226,10.0,#8 Kenyon Goodin,20,No Crash,,,5v5,,Half Court,,,,,,,,
251230,6056.296856349,10.0,#8 Kenyon Goodin,21,Assist,,,5v5,,Half Court,,,,,,,,
251230,6417.888374664,10.0,#8 Kenyon Goodin,22,Turnover,,,5v5,,Half Court,,,,,,,,
251230,6756.346351504,8.0,#8 Kenyon Goodin,23,+2,,,5v5,,Half Court,,Foul Drawn,,,,,,
251230,6756.346351504,10.0,#8 Kenyon Goodin,24,Cut FG,,,5v5,,Half Court,,,,,,,,
251230,6781.455645708,10.0,#8 Kenyon Goodin,25,+1,,,5v5,,Special,,,,,,,,
251230,6839.158468912,8.0,#8 Kenyon Goodin,26,-3,Box Touch 0,,5v5,,Half Court,Reversal 2,Shot Qual 3,,,,,,
251230,6884.670584006,8.0,#8 Kenyon Goodin,27,+2,Box Touch 2,,5v5,,Half Court,Reversal 2,Shot Qual 4,,,,,,
251230,6884.670584006,10.0,#8 Kenyon Goodin,28,Cut FG,,,5v5,,Half Court,,,,,,,,
251230,6918.206701727,10.0,#8 Kenyon Goodin,29,Deflection,,,5v5,,Half Court,,,,,,,,
251230,6918.354733138,10.0,#8 Kenyon Goodin,30,D REB,,,5v5,,Half Court,,,,,,,,
251230,6926.749827605,8.0,#8 Kenyon Goodin,31,+3,Box Touch 0,,5v5,,Transition,Reversal 1,Shot Qual 3,,,,,,
251230,7278.840321648,10.0,#8 Kenyon Goodin,32,O REB,,,5v5,,Half Court,,,,,,,,
251230,7279.049673708,10.0,#8 Kenyon Goodin,33,Crash,,,5v5,,Half Court,,,,,,,,
251230,7325.16187788,10.0,#8 Kenyon Goodin,34,+1,,,5v5,,Special,,,,,,,,
251230,7336.517494522,10.0,#8 Kenyon Goodin,35,+1,,,5v5,,Special,,,,,,,,
251230,7485.466095667,10.0,#8 Kenyon Goodin,36,-1,,,5v5,,Special,,,,,,,,
251230,7497.978470471,10.0,#8 Kenyon Goodin,37,D REB,,,5v5,,Transition,,,,,,,,
251230,1919.954730692,10.0,#11 Brian Waddell,1,Crash,,,Scramble,,Half Court,,,,,,,,
251230,1941.598431122,10.0,#11 Brian Waddell,2,Deflection,,,Scramble,,Half Court,,,,,,,,
251230,1999.346180187,10.0,#11 Brian Waddell,3,Crash,,,Scramble,,Half Court,,,,,,,,
251230,2047.0546235329998,10.0,#11 Brian Waddell,4,No Crash,,,Scramble,,Half Court,,,,,,,,
251230,2116.585631148,10.0,#11 Brian Waddell,5,Crash,,,Scramble,,Half Court,,,,,,,,
251230,2122.661753574,8.0,#11 Brian Waddell,6,-3,Box Touch 0,,Scramble,,Half Court,Reversal 0,Shot Qual 2,,,,,,
251230,2521.771479643,10.0,#11 Brian Waddell,7,No Crash,,,5v5 Hog,,Half Court,,,,,,,,
251230,2634.525958375,10.0,#11 Brian Waddell,8,D REB,,,5v5 Hog,,Half Court,,,,,,,,
251230,2741.546931891,10.0,#11 Brian Waddell,9,Crash,,,5v5 Hog,,Half Court,,,,,,,,
251230,2801.731417349,8.0,#11 Brian Waddell,10,+3,Box Touch 0,,5v5 Hog,,Half Court,Reversal 1,Shot Qual 3,,,,,,
251230,2864.8391375,10.0,#11 Brian Waddell,11,No Crash,,,5v5 Hog,,Half Court,,,,,,,,
251230,3693.303647962,8.0,#11 Brian Waddell,12,+2,Box Touch 1,,Baseline Touch,,Half Court,Reversal 1,Shot Qual 4,,,,,,
251230,3765.411003871,8.0,#11 Brian Waddell,13,+3,Box Touch 0,,Baseline Touch,,Transition,Reversal 1,Shot Qual 3,,,,,,
251230,4548.894047817,10.0,#11 Brian Waddell,14,Crash,,,4v4,,Half Court,,,,,,,,
251230,4548.894047817,10.0,#11 Brian Waddell,15,O REB,,,4v4,,Half Court,,,,,,,,
251230,4549.997757684,8.0,#11 Brian Waddell,16,-2,Box Touch 0,,4v4,,Half Court,Reversal 0,Shot Qual 4,,,,,,
251230,4549.997757684,10.0,#11 Brian Waddell,17,O REB,,,4v4,,Half Court,,,,,,,,
251230,4552.22292704,8.0,#11 Brian Waddell,18,-2,Box Touch 0,,4v4,,Half Court,Reversal 0,Shot Qual 3,,,,,,
251230,4695.917500167,10.0,#11 Brian Waddell,19,Crash,,,4v4,,Half Court,,,,,,,,
251230,5052.943949085,10.0,#11 Brian Waddell,20,Deflection,,,4v4,,Half Court,,,,,,,,
251230,5052.961519777,10.0,#11 Brian Waddell,21,Crash,,,4v4,,Half Court,,,,,,,,
251230,5161.306277897,10.0,#11 Brian Waddell,22,Crash,,,4v4,,Half Court,,,,,,,,
251230,6055.798261561,10.0,#11 Brian Waddell,23,Crash,,,5v5,,Half Court,,,,,,,,
251230,6056.296856349,10.0,#11 Brian Waddell,24,Cut Assist,,,5v5,,Half Court,,,,,,,,
251230,6402.033103157,10.0,#11 Brian Waddell,25,D REB,,,5v5,,Half Court,,,,,,,,
251230,6756.346351504,10.0,#11 Brian Waddell,26,Cut Assist,,,5v5,,Half Court,,,,,,,,
251230,6918.206701727,10.0,#11 Brian Waddell,27,Deflection,,,5v5,,Half Court,,,,,,,,
251230,6926.749827605,10.0,#11 Brian Waddell,28,Assist,,,5v5,,Transition,,,,,,,,
251230,6927.074411514,10.0,#11 Brian Waddell,29,No Crash,,,5v5,,Transition,,,,,,,,
251230,7362.126221499,10.0,#11 Brian Waddell,30,Deflection,,,5v5,,Half Court,,,,,,,,
251230,1919.954730692,10.0,#2 Tyler Doyle,1,No Crash,,,Scramble,,Half Court,,,,,,,,
251230,1999.346180187,10.0,#2 Tyler Doyle,2,No Crash,,,Scramble,,Half Court,,,,,,,,
251230,2047.0546235329998,10.0,#2 Tyler Doyle,3,No Crash,,,Scramble,,Half Court,,,,,,,,
251230,2116.585631148,10.0,#2 Tyler Doyle,4,Crash,,,Scramble,,Half Court,,,,,,,,
251230,2122.974188646,10.0,#2 Tyler Doyle,5,No Crash,,,Scramble,,Half Court,,,,,,,,
251230,2741.546931891,10.0,#2 Tyler Doyle,6,Crash,,,5v5 Hog,,Half Court,,,,,,,,
251230,2802.248839465,10.0,#2 Tyler Doyle,7,Crash,,,5v5 Hog,,Half Court,,,,,,,,
251230,2864.8391375,10.0,#2 Tyler Doyle,8,No Crash,,,5v5 Hog,,Half Court,,,,,,,,
251230,3600.425391847,10.0,#2 Tyler Doyle,9,Crash,,,Baseline Touch,,Half Court,,,,,,,,
251230,3693.084186765,10.0,#2 Tyler Doyle,10,Assist,,,Baseline Touch,,Half Court,,,,,,,,
251230,3693.6882956,10.0,#2 Tyler Doyle,11,Crash,,,Baseline Touch,,Half Court,,,,,,,,
251230,4236.868342715,10.0,#2 Tyler Doyle,12,D REB,,,4v4,,Half Court,,,,,,,,
251230,4272.858875572,10.0,#2 Tyler Doyle,13,Cut Assist,,,4v4,,Half Court,,,,,,,,
251230,4273.12006763,10.0,#2 Tyler Doyle,14,No Crash,,,4v4,,Half Court,,,,,,,,
251230,4548.8541514,8.0,#2 Tyler Doyle,15,-3,Box Touch 0,,4v4,,Half Court,Reversal 0,Shot Qual 3,,,,,,
251230,4581.438508319,10.0,#2 Tyler Doyle,16,Crash,,,4v4,,Half Court,,,,,,,,
251230,5052.943949085,8.0,#2 Tyler Doyle,17,-3,Box Touch 1,,4v4,,Half Court,Reversal 2,Shot Qual 2,,,,,,
251230,5161.209714249,8.0,#2 Tyler Doyle,18,-3,Box Touch 2,,4v4,,Half Court,Reversal 1,Shot Qual 3,,,,,,
251230,6055.666087226,10.0,#2 Tyler Doyle,19,No Crash,,,5v5,,Half Court,,,,,,,,
251230,6402.116064352,10.0,#2 Tyler Doyle,20,No Crash,,,5v5,,Half Court,,,,,,,,
251230,6417.888374664,10.0,#2 Tyler Doyle,21,Steal,,,5v5,,Half Court,,,,,,,,
251230,6576.173322358,10.0,#2 Tyler Doyle,22,Crash,,,5v5,,Half Court,,,,,,,,
251230,6809.619301396,10.0,#2 Tyler Doyle,23,Crash,,,5v5,,Half Court,,,,,,,,
251230,7094.470416707,10.0,#2 Tyler Doyle,24,Steal,,,5v5,,Half Court,,,,,,,,
251230,7094.470416707,10.0,#2 Tyler Doyle,25,Crash,,,5v5,,Half Court,,,,,,,,
251230,7250.781102457,10.0,#2 Tyler Doyle,26,Cut Assist,,,5v5,,Half Court,,,,,,,,
251230,7396.721447688,8.0,#2 Tyler Doyle,27,-3,Box Touch 0,,5v5,,Half Court,Reversal 0,Shot Qual 2,,,,,,
251230,7495.184506555,10.0,#2 Tyler Doyle,28,No Crash,,,5v5,,Transition,,,,,,,,
251230,7668.172126273,8.0,#2 Tyler Doyle,29,+3,Box Touch 1,,5v5,,Special,Reversal 0,Shot Qual 1,,,,,,
251230,1999.170673198,10.0,#22 Darrius Bolden,1,O REB,,,Scramble,,Half Court,,,,,,,,
251230,1999.346180187,10.0,#22 Darrius Bolden,2,Crash,,,Scramble,,Half Court,,,,,,,,
251230,2047.0546235329998,10.0,#22 Darrius Bolden,3,No Crash,,,Scramble,,Half Court,,,,,,,,
251230,2116.649480682,8.0,#22 Darrius Bolden,4,-2,Box Touch 0,,Scramble,,Half Court,Reversal 4,Shot Qual 1,,,,,,
251230,2122.974188646,10.0,#22 Darrius Bolden,5,No Crash,,,Scramble,,Half Court,,,,,,,,
251230,2482.267317473,10.0,#22 Darrius Bolden,6,Steal,,,5v5 Hog,,Half Court,,,,,,,,
251230,2521.771479643,10.0,#22 Darrius Bolden,7,Crash,,,5v5 Hog,,Half Court,,,,,,,,
251230,2740.396101901,8.0,#22 Darrius Bolden,8,+3,Box Touch 0,,5v5 Hog,,Half Court,Reversal 2,Shot Qual 1,,,,,,
251230,2801.731417349,10.0,#22 Darrius Bolden,9,Assist,,,5v5 Hog,,Half Court,,,,,,,,
251230,2802.248839465,10.0,#22 Darrius Bolden,10,Crash,,,5v5 Hog,,Half Court,,,,,,,,
251230,2864.443067319,8.0,#22 Darrius Bolden,11,-2,Box Touch 1,,5v5 Hog,,Half Court,Reversal 0,Shot Qual 1,,,,,,
251230,3765.411003871,10.0,#22 Darrius Bolden,12,Assist,,,Baseline Touch,,Transition,,,,,,,,
251230,3765.934272781,10.0,#22 Darrius Bolden,13,No Crash,,,Baseline Touch,,Transition,,,,,,,,
251230,4422.465802973,10.0,#22 Darrius Bolden,14,D REB,,,4v4,,Half Court,,,,,,,,
251230,4484.180981417,10.0,#22 Darrius Bolden,15,Steal,,,4v4,,Half Court,,,,,,,,
251230,4548.894047817,10.0,#22 Darrius Bolden,16,Crash,,,4v4,,Half Court,,,,,,,,
251230,4552.22292704,10.0,#22 Darrius Bolden,17,Crash,,,4v4,,Half Court,,,,,,,,
251230,4695.845115007,8.0,#22 Darrius Bolden,18,-3,Box Touch 0,,4v4,,Half Court,Reversal 1,Shot Qual 1,,,,,,
251230,4695.917500167,10.0,#22 Darrius Bolden,19,Crash,,,4v4,,Half Court,,,,,,,,
251230,5008.328798262,10.0,#22 Darrius Bolden,20,Cut FG,,,4v4,,Half Court,,,,,,,,
251230,5052.961519777,10.0,#22 Darrius Bolden,21,Crash,,,4v4,,Half Court,,,,,,,,
251230,5104.326859443,10.0,#22 Darrius Bolden,22,Crash,,,4v4,,Half Court,,,,,,,,
251230,5161.306277897,10.0,#22 Darrius Bolden,23,Crash,,,4v4,,Half Court,,,,,,,,
251230,5225.725865521,10.0,#22 Darrius Bolden,24,Steal,,,4v4,,Half Court,,,,,,,,
251230,5467.893892579,10.0,#22 Darrius Bolden,25,D REB,,,4v4,,Half Court,,,,,,,,
251230,6055.666087226,10.0,#22 Darrius Bolden,26,No Crash,,,5v5,,Half Court,,,,,,,,
251230,6182.022740987,10.0,#22 Darrius Bolden,27,Crash,,,5v5,,Half Court,,,,,,,,
251230,6756.346351504,10.0,#22 Darrius Bolden,28,Assist,,,5v5,,Half Court,,,,,,,,
251230,6838.151673935,10.0,#22 Darrius Bolden,29,No Crash,,,5v5,,Half Court,,,,,,,,
251230,6897.699916706,10.0,#22 Darrius Bolden,30,Deflection,,,5v5,,Half Court,,,,,,,,
251230,7396.721447688,10.0,#22 Darrius Bolden,31,D REB,,,5v5,,Half Court,,,,,,,,
251230,2618.324542375,10.0,#44 Jacob Wassler,1,Crash,,,5v5 Hog,,Half Court,,,,,,,,
251230,3526.063460714,10.0,#44 Jacob Wassler,2,Assist,,,Baseline Touch,,Half Court,,,,,,,,
251230,3669.02332271,10.0,#44 Jacob Wassler,3,Cut Assist,,,Baseline Touch,,Transition,,,,,,,,
251230,3669.43966334,10.0,#44 Jacob Wassler,4,Crash,,,Baseline Touch,,Transition,,,,,,,,
251230,4302.278753418,8.0,#44 Jacob Wassler,5,-3,Box Touch 1,,4v4,,Half Court,Reversal 2,Shot Qual 1,,,,,,
251230,4389.806998873,8.0,#44 Jacob Wassler,6,+2,Box Touch 1,,4v4,,Half Court,Reversal 2,Shot Qual 4,,,,,,
251230,4389.806998873,10.0,#44 Jacob Wassler,7,Cut FG,,,4v4,,Half Court,,,,,,,,
251230,4422.486390836,10.0,#44 Jacob Wassler,8,No Crash,,,4v4,,Half Court,,,,,,,,
251230,5309.726885749,10.0,#44 Jacob Wassler,9,Crash,,,4v4,,Half Court,,,,,,,,
251230,6043.849019141,10.0,#44 Jacob Wassler,10,Crash,,,5v5,,Half Court,,,,,,,,
251230,6044.130314164,10.0,#44 Jacob Wassler,11,Assist,,,5v5,,Half Court,,,,,,,,
251230,6476.628275695,10.0,#44 Jacob Wassler,12,Assist,,,5v5,,Half Court,,,,,,,,
251230,6476.880764831,10.0,#44 Jacob Wassler,13,Crash,,,5v5,,Half Court,,,,,,,,
251230,6576.05734169,10.0,#44 Jacob Wassler,14,Assist,,,5v5,,Half Court,,,,,,,,
251230,6576.173322358,10.0,#44 Jacob Wassler,15,No Crash,,,5v5,,Half Court,,,,,,,,
251230,6809.619301396,10.0,#44 Jacob Wassler,16,Crash,,,5v5,,Half Court,,,,,,,,
251230,6918.206701727,10.0,#44 Jacob Wassler,17,Deflection,,,5v5,,Half Court,,,,,,,,
251230,6918.373224855,10.0,#44 Jacob Wassler,18,Crash,,,5v5,,Half Court,,,,,,,,
251230,7250.781102457,8.0,#44 Jacob Wassler,19,+2,Box Touch 0,,5v5,,Half Court,Reversal 0,Shot Qual 4,,,,,,
251230,7250.781102457,10.0,#44 Jacob Wassler,20,Cut FG,,,5v5,,Half Court,,,,,,,,
251230,7396.309719152,10.0,#44 Jacob Wassler,21,Crash,,,5v5,,Half Court,,,,,,,,
251230,7485.455627893,10.0,#44 Jacob Wassler,22,D REB,,,5v5,,Special,,,,,,,,
251230,7495.184506555,10.0,#44 Jacob Wassler,23,Crash,,,5v5,,Transition,,,,,,,,
251230,7667.515053209,10.0,#44 Jacob Wassler,24,Assist,,,5v5,,Special,,,,,,,,
